unique_key,mean_compound,max_compound,min_compound,mean_positive,max_positive,min_positive,mean_negative,max_negative,min_negative,mean_neutral,max_neutral,min_neutral
AAPL2022-03-14,0.29295,0.5859,0.0,0.071,0.142,0.0,0.0,0.0,0.0,0.929,1.0,0.858
AAPL2022-03-15,0.3715,0.743,0.0,0.0985,0.197,0.0,0.018,0.036,0.0,0.8835,1.0,0.767
AAPL2022-03-16,-0.0258,-0.0258,-0.0258,0.05,0.05,0.05,0.053,0.053,0.053,0.896,0.896,0.896
AAPL2022-03-17,0.48355,0.5267,0.4404,0.10250000000000001,0.112,0.093,0.0,0.0,0.0,0.8975,0.907,0.888
AAPL2022-03-18,-0.13935000000000003,0.296,-0.7003,0.01525,0.061,0.0,0.048,0.149,0.0,0.93675,1.0,0.851
AAPL2022-03-19,0.7783,0.7783,0.7783,0.29,0.29,0.29,0.0,0.0,0.0,0.71,0.71,0.71
AAPL2022-03-20,0.1527,0.7269,-0.4215,0.1365,0.203,0.07,0.10149999999999999,0.146,0.057,0.762,0.784,0.74
AAPL2022-03-21,-0.09452500000000001,0.7351,-0.5574,0.0485,0.194,0.0,0.06475,0.137,0.0,0.88675,0.959,0.806
AAPL2022-03-22,-0.064125,0.7351,-0.7609,0.0735,0.165,0.0,0.08449999999999999,0.154,0.0,0.842,0.944,0.778
AAPL2022-03-23,0.30384,0.6573,0.0,0.05700000000000001,0.13,0.0,0.0,0.0,0.0,0.943,1.0,0.87
AAPL2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AAPL2022-03-25,-0.414,-0.3612,-0.4404,0.03766666666666667,0.113,0.0,0.11166666666666668,0.168,0.079,0.8506666666666667,0.921,0.719
AAPL2022-03-26,0.7040500000000001,0.8658,0.5423,0.185,0.229,0.141,0.028,0.056,0.0,0.787,0.803,0.771
AAPL2022-03-27,0.27065,0.5413,0.0,0.054,0.108,0.0,0.0,0.0,0.0,0.946,1.0,0.892
AAPL2022-03-28,0.4891,0.8176,0.0,0.1116,0.209,0.0,0.013600000000000001,0.038,0.0,0.8748000000000001,1.0,0.754
AAPL2022-03-29,0.3543857142857143,0.7579,-0.1471,0.11342857142857143,0.269,0.0,0.033999999999999996,0.079,0.0,0.8525714285714285,1.0,0.652
AAPL2022-03-30,0.5297333333333333,0.7783,0.0,0.14583333333333334,0.212,0.0,0.028499999999999998,0.104,0.0,0.8255,1.0,0.745
AAPL2022-03-31,0.07990000000000001,0.5473,-0.1796,0.08633333333333333,0.15,0.0,0.07066666666666667,0.167,0.0,0.8426666666666667,0.955,0.682
AAPL2022-04-01,0.13432500000000003,0.5994,-0.2382,0.08725,0.15,0.042,0.06125,0.075,0.042,0.851,0.893,0.808
AAPL2022-04-02,0.012650000000000002,0.128,-0.1027,0.0255,0.051,0.0,0.0185,0.037,0.0,0.956,0.963,0.949
AAPL2022-04-03,0.0665,0.7579,-0.6249,0.0915,0.183,0.0,0.0555,0.111,0.0,0.853,0.889,0.817
AAPL2022-04-04,-0.0049799999999999844,0.743,-0.8591,0.0904,0.181,0.0,0.09119999999999999,0.247,0.0,0.8183999999999999,0.854,0.753
AAPL2022-04-05,0.18166,0.9042,-0.3182,0.11339999999999999,0.265,0.0,0.064,0.12,0.0,0.8228,1.0,0.719
AAPL2022-04-06,0.15599999999999997,0.9477,-0.6369,0.1046,0.368,0.0,0.0364,0.126,0.0,0.859,1.0,0.632
AAPL2022-04-07,0.08245000000000002,0.9118,-0.7469,0.1415,0.283,0.0,0.0665,0.133,0.0,0.792,0.867,0.717
AAPL2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AAPL2022-04-11,0.19405,0.7003,-0.0772,0.07500000000000001,0.171,0.0,0.04,0.073,0.0,0.885,1.0,0.788
AAPL2022-04-12,0.045566666666666665,0.4767,-0.34,0.04699999999999999,0.141,0.0,0.04900000000000001,0.085,0.0,0.904,1.0,0.797
AAPL2022-04-13,0.055819999999999995,0.743,-0.3612,0.0728,0.178,0.0,0.048,0.137,0.0,0.8792,1.0,0.779
AAPL2022-04-14,0.15463333333333332,0.8271,-0.4404,0.12833333333333333,0.272,0.047,0.049666666666666665,0.092,0.0,0.8216666666666667,0.876,0.728
AAPL2022-04-15,0.25073333333333336,0.5499,0.0,0.045000000000000005,0.09,0.0,0.0,0.0,0.0,0.9550000000000001,1.0,0.91
ABBV2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ABBV2022-03-15,0.069525,0.8126,-0.4215,0.0645,0.303,0.0,0.036875,0.181,0.0,0.898625,1.0,0.697
ABBV2022-03-16,0.51045,0.6597,0.3612,0.11299999999999999,0.141,0.085,0.0,0.0,0.0,0.887,0.915,0.859
ABBV2022-03-17,0.17951666666666666,0.7216,-0.5994,0.06949999999999999,0.194,0.0,0.026333333333333334,0.106,0.0,0.9041666666666667,1.0,0.754
ABBV2022-03-18,0.19345,0.6369,-0.25,0.055,0.11,0.0,0.028,0.056,0.0,0.917,0.944,0.89
ABBV2022-03-19,0.2294,0.4588,0.0,0.079,0.158,0.0,0.0395,0.079,0.0,0.8815,1.0,0.763
ABBV2022-03-20,-0.5267,-0.5267,-0.5267,0.0,0.0,0.0,0.128,0.128,0.128,0.872,0.872,0.872
ABBV2022-03-21,0.32522500000000004,0.6124,0.0,0.08374999999999999,0.179,0.0,0.0,0.0,0.0,0.91625,1.0,0.821
ABBV2022-03-22,0.21426666666666663,0.5719,-0.2023,0.09866666666666668,0.125,0.058,0.056333333333333326,0.105,0.0,0.8456666666666667,0.887,0.812
ABBV2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ABBV2022-03-26,0.125,0.25,0.0,0.0355,0.071,0.0,0.0235,0.047,0.0,0.9410000000000001,1.0,0.882
ABBV2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ABBV2022-03-28,0.2023,0.2023,0.2023,0.052,0.052,0.052,0.0,0.0,0.0,0.948,0.948,0.948
ABBV2022-03-29,0.3357,0.7184,-0.6249,0.11025,0.179,0.0,0.02775,0.111,0.0,0.862,0.889,0.821
ABBV2022-03-30,-0.12040000000000001,0.0,-0.3612,0.0,0.0,0.0,0.023333333333333334,0.07,0.0,0.9766666666666667,1.0,0.93
ABBV2022-03-31,0.2294,0.4588,0.0,0.0415,0.083,0.0,0.0,0.0,0.0,0.9585,1.0,0.917
ABBV2022-04-01,0.10620000000000002,0.7391,-0.5267,0.086,0.172,0.0,0.08399999999999999,0.121,0.047,0.8300000000000001,0.879,0.781
ABBV2022-04-03,0.7096,0.7096,0.7096,0.192,0.192,0.192,0.0,0.0,0.0,0.808,0.808,0.808
ABBV2022-04-04,0.4939,0.4939,0.4939,0.106,0.106,0.106,0.0,0.0,0.0,0.894,0.894,0.894
ABBV2022-04-05,0.40437500000000004,0.8126,-0.128,0.15125,0.257,0.062,0.06075,0.107,0.0,0.78825,0.848,0.707
ABBV2022-04-06,0.04431666666666667,0.3818,-0.3182,0.04850000000000001,0.107,0.0,0.034,0.079,0.0,0.9176666666666667,1.0,0.852
ABBV2022-04-07,0.13101666666666667,0.5927,-0.4019,0.0775,0.174,0.0,0.0675,0.125,0.0,0.855,0.951,0.736
ABBV2022-04-08,0.008216666666666669,0.5859,-0.3875,0.0375,0.156,0.0,0.030666666666666665,0.065,0.0,0.9318333333333334,1.0,0.844
ABBV2022-04-09,-0.5719,-0.5719,-0.5719,0.0,0.0,0.0,0.125,0.125,0.125,0.875,0.875,0.875
ABBV2022-04-10,0.6604,0.6705,0.6503,0.16299999999999998,0.18,0.146,0.0,0.0,0.0,0.837,0.854,0.82
ABBV2022-04-11,0.1712,0.3818,-0.25,0.069,0.122,0.0,0.04933333333333333,0.067,0.036,0.8816666666666667,0.933,0.833
ABBV2022-04-12,0.26630000000000004,0.6369,-0.2263,0.0736,0.154,0.0,0.013600000000000001,0.068,0.0,0.9128000000000001,1.0,0.846
ABBV2022-04-13,0.10340909090909092,0.6369,-0.2263,0.039818181818181815,0.144,0.0,0.021636363636363638,0.081,0.0,0.9386363636363636,1.0,0.821
ABBV2022-04-14,0.01623333333333334,0.7717,-0.8689,0.06749999999999999,0.235,0.0,0.07283333333333335,0.268,0.0,0.8596666666666667,1.0,0.732
ABBV2022-04-15,0.5015000000000001,0.8948,-0.2263,0.16633333333333333,0.252,0.0,0.030666666666666665,0.058,0.0,0.8029999999999999,0.942,0.719
ABT2022-03-14,-0.03200000000000003,0.7269,-0.7909,0.1055,0.174,0.037,0.1065,0.213,0.0,0.788,0.826,0.75
ABT2022-03-15,-0.148,0.0,-0.296,0.0,0.0,0.0,0.048,0.096,0.0,0.952,1.0,0.904
ABT2022-03-16,0.323575,0.5719,0.0,0.064,0.096,0.0,0.0,0.0,0.0,0.936,1.0,0.904
ABT2022-03-17,-0.10435714285714284,0.4019,-0.7906,0.05114285714285714,0.153,0.0,0.07528571428571429,0.245,0.0,0.8735714285714286,1.0,0.689
ABT2022-03-18,-0.17,0.0,-0.34,0.069,0.138,0.0,0.0845,0.169,0.0,0.847,1.0,0.694
ABT2022-03-19,0.23835,0.4767,0.0,0.0385,0.077,0.0,0.0,0.0,0.0,0.9615,1.0,0.923
ABT2022-03-21,0.08502000000000001,0.6124,-0.6908,0.09380000000000001,0.179,0.058,0.06899999999999999,0.171,0.0,0.837,0.897,0.771
ABT2022-03-22,-0.04732307692307692,0.6369,-0.8126,0.034846153846153846,0.14,0.0,0.05330769230769231,0.203,0.0,0.9118461538461538,1.0,0.797
ABT2022-03-23,0.13198,0.5719,-0.2732,0.040600000000000004,0.128,0.0,0.013000000000000001,0.065,0.0,0.9464,1.0,0.872
ABT2022-03-24,0.017120000000000003,0.9029,-0.8173,0.060399999999999995,0.302,0.0,0.043,0.215,0.0,0.8966,1.0,0.698
ABT2022-03-25,0.20992000000000002,0.7003,-0.3595,0.0672,0.162,0.0,0.0258,0.068,0.0,0.907,1.0,0.819
ABT2022-03-26,0.6757,0.6757,0.6757,0.137,0.137,0.137,0.0,0.0,0.0,0.863,0.863,0.863
ABT2022-03-27,-0.6486,-0.6486,-0.6486,0.0,0.0,0.0,0.118,0.118,0.118,0.882,0.882,0.882
ABT2022-03-28,0.05854000000000002,0.6124,-0.6597,0.041800000000000004,0.139,0.0,0.0306,0.153,0.0,0.9276,1.0,0.847
ABT2022-03-29,0.8074,0.8074,0.8074,0.229,0.229,0.229,0.0,0.0,0.0,0.771,0.771,0.771
ABT2022-03-30,0.2746,0.4019,0.0,0.06575,0.108,0.0,0.0,0.0,0.0,0.93425,1.0,0.892
ABT2022-03-31,0.5748,0.6908,0.4588,0.11349999999999999,0.144,0.083,0.0,0.0,0.0,0.8865000000000001,0.917,0.856
ABT2022-04-02,0.1591,0.3182,0.0,0.0315,0.063,0.0,0.0,0.0,0.0,0.9685,1.0,0.937
ABT2022-04-03,0.0605,0.7579,-0.6369,0.124,0.19,0.058,0.094,0.188,0.0,0.782,0.81,0.754
ABT2022-04-04,-0.5267,-0.5267,-0.5267,0.0,0.0,0.0,0.093,0.093,0.093,0.907,0.907,0.907
ABT2022-04-05,0.225075,0.8555,-0.4767,0.0985,0.203,0.0,0.03975,0.121,0.0,0.86175,0.962,0.797
ABT2022-04-06,0.03290000000000001,0.7184,-0.5868,0.07200000000000001,0.162,0.0,0.0545,0.218,0.0,0.8732500000000001,1.0,0.655
ABT2022-04-07,-0.027849999999999996,0.25,-0.6705,0.03883333333333334,0.076,0.0,0.04066666666666666,0.123,0.0,0.9205,1.0,0.842
ABT2022-04-08,0.08895,0.1779,0.0,0.038,0.076,0.0,0.029,0.058,0.0,0.933,1.0,0.866
ABT2022-04-09,0.368,0.368,0.368,0.083,0.083,0.083,0.0,0.0,0.0,0.917,0.917,0.917
ABT2022-04-10,0.37385,0.6705,0.0772,0.108,0.18,0.036,0.0,0.0,0.0,0.8919999999999999,0.964,0.82
ABT2022-04-11,0.19402499999999998,0.5859,-0.128,0.0495,0.138,0.0,0.01075,0.043,0.0,0.93975,1.0,0.862
ABT2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ABT2022-04-13,0.17,0.34,0.0,0.034,0.068,0.0,0.0,0.0,0.0,0.966,1.0,0.932
ABT2022-04-14,0.128,0.128,0.128,0.059,0.059,0.059,0.0,0.0,0.0,0.941,0.941,0.941
ABT2022-04-15,0.8654,0.8948,0.836,0.2495,0.252,0.247,0.017,0.034,0.0,0.7335,0.748,0.719
ACN2022-03-15,0.060733333333333334,0.3818,-0.4019,0.042333333333333334,0.069,0.0,0.023333333333333334,0.07,0.0,0.9343333333333333,0.942,0.93
ACN2022-03-16,0.21795000000000003,0.5106,0.0,0.043,0.102,0.0,0.0,0.0,0.0,0.9570000000000001,1.0,0.898
ACN2022-03-17,0.21463333333333334,0.5106,-0.228,0.05483333333333334,0.113,0.0,0.009333333333333334,0.056,0.0,0.9358333333333334,1.0,0.887
ACN2022-03-18,-0.1531,-0.1531,-0.1531,0.07,0.07,0.07,0.087,0.087,0.087,0.843,0.843,0.843
ACN2022-03-19,-0.5927,-0.5927,-0.5927,0.0,0.0,0.0,0.097,0.097,0.097,0.903,0.903,0.903
ACN2022-03-20,-0.4404,-0.4404,-0.4404,0.0,0.0,0.0,0.086,0.086,0.086,0.914,0.914,0.914
ACN2022-03-21,0.1781,0.6115,-0.0772,0.06366666666666666,0.108,0.0,0.020666666666666667,0.062,0.0,0.9156666666666666,1.0,0.855
ACN2022-03-22,0.0703142857142857,0.3818,-0.3182,0.028,0.081,0.0,0.019857142857142858,0.084,0.0,0.9522857142857143,1.0,0.865
ACN2022-03-23,0.7845,0.7845,0.7845,0.463,0.463,0.463,0.0,0.0,0.0,0.537,0.537,0.537
ACN2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ACN2022-03-25,-0.29366000000000003,-0.0258,-0.5106,0.0612,0.073,0.055,0.1212,0.146,0.091,0.8176,0.852,0.781
ACN2022-03-26,-0.0655,0.7845,-0.765,0.13883333333333334,0.463,0.055,0.09183333333333332,0.213,0.0,0.7693333333333333,0.937,0.537
ACN2022-03-27,-0.6027,-0.4404,-0.765,0.033,0.066,0.0,0.1545,0.223,0.086,0.8125,0.914,0.711
ACN2022-03-28,0.24975,0.2732,0.2263,0.10250000000000001,0.125,0.08,0.0385,0.077,0.0,0.859,0.92,0.798
ACN2022-03-29,0.3499,0.7269,0.0,0.07930000000000001,0.218,0.0,0.0,0.0,0.0,0.9207000000000001,1.0,0.782
ACN2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ACN2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ACN2022-04-01,0.47545,0.9325,-0.1779,0.226,0.463,0.063,0.02316666666666667,0.139,0.0,0.7508333333333334,0.937,0.537
ACN2022-04-03,-0.4404,-0.4404,-0.4404,0.0,0.0,0.0,0.086,0.086,0.086,0.914,0.914,0.914
ACN2022-04-04,0.039988888888888886,0.2732,-0.4215,0.058,0.177,0.0,0.04133333333333333,0.137,0.0,0.9006666666666666,1.0,0.686
ACN2022-04-05,0.13010000000000002,0.5218,-0.5719,0.07866666666666668,0.136,0.0,0.055,0.113,0.0,0.8663333333333334,0.9,0.812
ACN2022-04-06,0.1909,0.3818,0.0,0.0335,0.067,0.0,0.0,0.0,0.0,0.9665,1.0,0.933
ACN2022-04-07,0.23076666666666668,0.9423,-0.25,0.12066666666666666,0.362,0.0,0.025666666666666667,0.077,0.0,0.8536666666666667,1.0,0.638
ACN2022-04-08,0.44905,0.6249,0.2732,0.112,0.154,0.07,0.0,0.0,0.0,0.888,0.93,0.846
ACN2022-04-09,0.44094999999999995,0.5859,0.296,0.1035,0.146,0.061,0.0,0.0,0.0,0.8965,0.939,0.854
ACN2022-04-10,0.6705,0.6705,0.6705,0.18,0.18,0.18,0.0,0.0,0.0,0.82,0.82,0.82
ACN2022-04-11,0.172675,0.7096,-0.4404,0.0645,0.164,0.0,0.0215,0.086,0.0,0.914,1.0,0.836
ACN2022-04-12,0.44532499999999997,0.6705,0.2023,0.10525,0.15,0.055,0.0,0.0,0.0,0.8947499999999999,0.945,0.85
ACN2022-04-13,0.6561999999999999,0.9186,0.34,0.2414,0.463,0.079,0.0,0.0,0.0,0.7586,0.921,0.537
ACN2022-04-14,0.34,0.34,0.34,0.147,0.147,0.147,0.072,0.072,0.072,0.781,0.781,0.781
AMD2022-03-15,0.07906666666666667,0.6369,-0.1531,0.04633333333333333,0.178,0.0,0.02788888888888889,0.121,0.0,0.9257777777777778,1.0,0.761
AMD2022-03-16,0.12040000000000001,0.3612,0.0,0.023333333333333334,0.07,0.0,0.0,0.0,0.0,0.9766666666666667,1.0,0.93
AMD2022-03-17,0.5971166666666666,0.765,0.0,0.136,0.189,0.0,0.008166666666666668,0.049,0.0,0.8558333333333333,1.0,0.762
AMD2022-03-18,0.3715,0.743,0.0,0.087,0.174,0.0,0.0,0.0,0.0,0.913,1.0,0.826
AMD2022-03-19,0.7964,0.7964,0.7964,0.182,0.182,0.182,0.0,0.0,0.0,0.818,0.818,0.818
AMD2022-03-20,0.6513,0.9011,0.4404,0.15933333333333333,0.251,0.088,0.0,0.0,0.0,0.8406666666666668,0.912,0.749
AMD2022-03-21,0.09930000000000001,0.25,-0.1882,0.05485714285714286,0.154,0.0,0.03457142857142857,0.087,0.0,0.9107142857142857,1.0,0.759
AMD2022-03-22,-0.02970000000000002,0.4215,-0.5106,0.028333333333333335,0.085,0.0,0.03833333333333334,0.115,0.0,0.9333333333333332,1.0,0.885
AMD2022-03-23,0.31665,0.8225,-0.4389,0.08574999999999999,0.174,0.0,0.0195,0.078,0.0,0.8947499999999999,0.945,0.826
AMD2022-03-24,0.3088714285714286,0.9633,0.0,0.09042857142857143,0.415,0.0,0.0,0.0,0.0,0.9095714285714286,1.0,0.585
AMD2022-03-25,0.1027,0.1027,0.1027,0.051,0.051,0.051,0.0,0.0,0.0,0.949,0.949,0.949
AMD2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AMD2022-03-28,0.343,0.5983,-0.128,0.1045,0.184,0.031,0.044,0.067,0.0,0.8515,0.924,0.752
AMD2022-03-29,0.76665,0.8964,0.6369,0.202,0.247,0.157,0.0,0.0,0.0,0.798,0.843,0.753
AMD2022-03-30,0.46901666666666664,0.7096,0.2716,0.1045,0.16,0.054,0.016666666666666666,0.054,0.0,0.8788333333333332,0.946,0.794
AMD2022-03-31,0.4777666666666667,0.7964,0.0,0.10533333333333333,0.197,0.0,0.0,0.0,0.0,0.8946666666666667,1.0,0.803
AMD2022-04-01,0.0814,0.4588,-0.296,0.0605,0.121,0.0,0.0305,0.061,0.0,0.909,0.939,0.879
AMD2022-04-03,0.2459,0.765,-0.2732,0.0815,0.163,0.0,0.0285,0.057,0.0,0.8899999999999999,0.943,0.837
AMD2022-04-04,0.4704,0.8834,0.0,0.1245,0.284,0.0,0.0,0.0,0.0,0.8755000000000001,1.0,0.716
AMD2022-04-05,0.547,0.7003,0.4404,0.13799999999999998,0.18,0.073,0.024999999999999998,0.075,0.0,0.8370000000000001,0.927,0.764
AMD2022-04-06,0.13696666666666668,0.4767,-0.5574,0.06883333333333333,0.121,0.0,0.043833333333333335,0.157,0.0,0.8873333333333333,0.949,0.784
AMD2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AMD2022-04-08,0.16536666666666666,0.3182,0.0,0.06066666666666667,0.115,0.0,0.024666666666666667,0.074,0.0,0.9146666666666667,1.0,0.811
AMD2022-04-09,-0.25,-0.25,-0.25,0.0,0.0,0.0,0.056,0.056,0.056,0.944,0.944,0.944
AMD2022-04-10,0.6542,0.6542,0.6542,0.133,0.133,0.133,0.0,0.0,0.0,0.867,0.867,0.867
AMD2022-04-11,0.5106,0.5106,0.5106,0.109,0.109,0.109,0.0,0.0,0.0,0.891,0.891,0.891
AMD2022-04-12,0.1909,0.3818,0.0,0.0375,0.075,0.0,0.0,0.0,0.0,0.9625,1.0,0.925
AMD2022-04-13,0.33092,0.6369,0.0,0.0678,0.129,0.0,0.0,0.0,0.0,0.9321999999999999,1.0,0.871
AMD2022-04-14,0.274225,0.8126,-0.2263,0.07075,0.179,0.0,0.015,0.06,0.0,0.91425,1.0,0.821
AMD2022-04-15,0.8555,0.8555,0.8555,0.189,0.189,0.189,0.0,0.0,0.0,0.811,0.811,0.811
AMZN2022-03-14,0.2249,0.2249,0.2249,0.085,0.085,0.085,0.0,0.0,0.0,0.915,0.915,0.915
AMZN2022-03-15,0.52665,0.7351,0.3182,0.16299999999999998,0.24,0.086,0.0,0.0,0.0,0.837,0.914,0.76
AMZN2022-03-16,0.6483,0.6597,0.6369,0.16,0.167,0.153,0.0,0.0,0.0,0.84,0.847,0.833
AMZN2022-03-17,0.27183999999999997,0.5267,0.0,0.063,0.117,0.0,0.0,0.0,0.0,0.9369999999999999,1.0,0.883
AMZN2022-03-18,-0.7003,-0.7003,-0.7003,0.0,0.0,0.0,0.149,0.149,0.149,0.851,0.851,0.851
AMZN2022-03-20,0.5267,0.5267,0.5267,0.121,0.121,0.121,0.0,0.0,0.0,0.879,0.879,0.879
AMZN2022-03-21,0.4714,0.7096,0.1779,0.13,0.204,0.054,0.0,0.0,0.0,0.87,0.946,0.796
AMZN2022-03-22,0.11678000000000002,0.4939,-0.25,0.0356,0.11,0.0,0.0118,0.059,0.0,0.9526,1.0,0.89
AMZN2022-03-23,0.393825,0.6249,0.0,0.08125,0.132,0.0,0.0,0.0,0.0,0.91875,1.0,0.868
AMZN2022-03-24,0.0761,0.1779,0.0,0.039,0.099,0.0,0.01525,0.061,0.0,0.94575,1.0,0.84
AMZN2022-03-25,0.13419999999999999,0.4215,-0.4404,0.07033333333333334,0.131,0.0,0.04866666666666667,0.079,0.0,0.8813333333333334,0.921,0.803
AMZN2022-03-26,-0.19440000000000002,0.0516,-0.4404,0.037,0.074,0.0,0.07300000000000001,0.077,0.069,0.89,0.923,0.857
AMZN2022-03-27,0.2263,0.2263,0.2263,0.173,0.173,0.173,0.13,0.13,0.13,0.697,0.697,0.697
AMZN2022-03-28,0.4106,0.5617,0.2023,0.106,0.184,0.052,0.03133333333333333,0.064,0.0,0.8623333333333333,0.948,0.752
AMZN2022-03-29,0.23185714285714284,0.7579,-0.3612,0.10814285714285714,0.269,0.0,0.055714285714285716,0.16,0.0,0.8360000000000001,1.0,0.652
AMZN2022-03-30,0.492875,0.8316,-0.1027,0.1455,0.246,0.0,0.027250000000000003,0.067,0.0,0.827,0.958,0.749
AMZN2022-03-31,-0.1443,0.0,-0.4404,0.0,0.0,0.0,0.0334,0.077,0.0,0.9666,1.0,0.923
AMZN2022-04-01,-0.3147,-0.1027,-0.5267,0.0275,0.055,0.0,0.095,0.121,0.069,0.8775,0.879,0.876
AMZN2022-04-03,0.8126,0.8126,0.8126,0.183,0.183,0.183,0.0,0.0,0.0,0.817,0.817,0.817
AMZN2022-04-04,0.2873,0.4404,0.0,0.051,0.081,0.0,0.0,0.0,0.0,0.949,1.0,0.919
AMZN2022-04-05,-0.05221428571428573,0.9042,-0.7003,0.06614285714285714,0.265,0.0,0.06471428571428571,0.153,0.0,0.8692857142857143,1.0,0.735
AMZN2022-04-06,0.490475,0.8658,-0.1027,0.135,0.28,0.045,0.026000000000000002,0.056,0.0,0.839,0.899,0.672
AMZN2022-04-07,0.1468,0.4404,0.0,0.054,0.1,0.0,0.020666666666666667,0.062,0.0,0.9253333333333332,1.0,0.876
AMZN2022-04-08,0.14305,0.872,-0.5859,0.153,0.306,0.0,0.0515,0.103,0.0,0.7955,0.897,0.694
AMZN2022-04-09,-0.011999999999999981,0.5423,-0.5267,0.08533333333333333,0.134,0.0,0.09533333333333334,0.127,0.05,0.819,0.891,0.751
AMZN2022-04-10,-0.06975,0.4854,-0.6249,0.09050000000000001,0.139,0.042,0.0715,0.143,0.0,0.838,0.861,0.815
AMZN2022-04-11,0.2337,0.7783,-0.0772,0.10633333333333334,0.253,0.0,0.024333333333333332,0.073,0.0,0.8693333333333334,1.0,0.747
AMZN2022-04-12,0.38838333333333336,0.7178,0.0,0.09399999999999999,0.167,0.0,0.010333333333333333,0.062,0.0,0.8956666666666666,1.0,0.797
AMZN2022-04-13,0.287725,0.743,-0.1027,0.10725,0.178,0.0,0.02575,0.103,0.0,0.867,1.0,0.779
AMZN2022-04-14,-0.012066666666666634,0.6124,-0.6486,0.07200000000000001,0.171,0.0,0.062,0.186,0.0,0.866,1.0,0.769
AMZN2022-04-15,0.42345,0.9042,0.1779,0.1365,0.276,0.045,0.02725,0.055,0.0,0.8362499999999999,0.955,0.724
AVGO2022-03-14,0.296,0.296,0.296,0.062,0.062,0.062,0.0,0.0,0.0,0.937,0.937,0.937
AVGO2022-03-15,0.03184999999999999,0.8074,-0.6369,0.059,0.211,0.0,0.041166666666666664,0.144,0.0,0.8998333333333334,1.0,0.789
AVGO2022-03-16,0.2553,0.5106,0.0,0.0685,0.137,0.0,0.0,0.0,0.0,0.9315,1.0,0.863
AVGO2022-03-17,0.2859,0.743,-0.4168,0.10025,0.195,0.0,0.01875,0.075,0.0,0.881,0.963,0.805
AVGO2022-03-18,-0.17,0.0,-0.34,0.0,0.0,0.0,0.0445,0.089,0.0,0.9555,1.0,0.911
AVGO2022-03-19,0.24695,0.4939,0.0,0.043,0.086,0.0,0.0,0.0,0.0,0.9570000000000001,1.0,0.914
AVGO2022-03-21,-0.4215,-0.4215,-0.4215,0.058,0.058,0.058,0.105,0.105,0.105,0.838,0.838,0.838
AVGO2022-03-22,0.25908333333333333,0.6013,-0.0772,0.06683333333333333,0.123,0.0,0.010333333333333333,0.062,0.0,0.9228333333333333,1.0,0.877
AVGO2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AVGO2022-03-24,0.43025,0.5859,0.2732,0.10225000000000001,0.138,0.06,0.0,0.0,0.0,0.89775,0.94,0.862
AVGO2022-03-25,0.224225,0.8442,-0.3182,0.1125,0.233,0.0,0.04975,0.13,0.0,0.83775,0.931,0.767
AVGO2022-03-27,0.6705,0.6705,0.6705,0.18,0.18,0.18,0.0,0.0,0.0,0.82,0.82,0.82
AVGO2022-03-28,0.07268000000000001,0.3612,-0.2263,0.059399999999999994,0.103,0.0,0.045399999999999996,0.076,0.0,0.8952,1.0,0.836
AVGO2022-03-29,0.26022,0.7579,-0.296,0.0854,0.173,0.0,0.0324,0.162,0.0,0.8821999999999999,1.0,0.759
AVGO2022-03-30,-0.03764000000000001,0.6486,-0.4404,0.05519999999999999,0.175,0.0,0.045599999999999995,0.105,0.0,0.8994,0.957,0.825
AVGO2022-03-31,0.182,0.6369,-0.4215,0.07171428571428572,0.127,0.0,0.03928571428571429,0.105,0.0,0.8891428571428571,1.0,0.807
AVGO2022-04-01,-0.12211250000000001,0.0,-0.6369,0.004875,0.039,0.0,0.033625,0.157,0.0,0.961375,1.0,0.843
AVGO2022-04-03,-0.1531,-0.1531,-0.1531,0.065,0.065,0.065,0.106,0.106,0.106,0.829,0.829,0.829
AVGO2022-04-04,0.1594,0.743,-0.6571,0.08483333333333333,0.164,0.053,0.038,0.164,0.0,0.8771666666666667,0.943,0.783
AVGO2022-04-05,-0.3243,0.0,-0.6486,0.0,0.0,0.0,0.073,0.146,0.0,0.927,1.0,0.854
