unique_key,sma,ema,mom,adx,natr,linreg,httrend,rsi,typprice,mfi,adosc,domcycle,dom_cyc_phs
BRK-B2022-04-04,314.1570003933377,319.19154811393247,56.8699951171875,10.92097560620956,1.5199092634198172,347.12703216515473,1,58.64577666282316,347.32666015625,55.30824167920323,-249015.29087603092,25.953824405746744,184.2063822932624
BRK-B2022-04-05,314.79611138237846,319.7543709640212,57.519989013671875,11.005552870004633,1.52239565315868,347.8692269386971,1,58.49252833502295,346.17332967122394,55.28794973265937,-1987701.4623104595,26.840041065196885,188.7157367795731
BRK-B2022-04-06,315.48077799479165,320.3028461396488,61.6199951171875,11.066340079779442,1.5265669612914616,348.4722374549279,1,58.47045698413067,344.07666015625,55.173938986293514,-2090074.0266852677,27.85328604542447,193.1963693681555
BRK-B2022-04-07,316.1962226019965,320.8788277578021,64.3900146484375,11.12949754433571,1.5186618731733188,349.0872316539797,1,58.785006014031524,345.52667236328125,55.112341788989795,-1262334.7775850408,29.51920603535121,195.906439644693
BRK-B2022-04-08,317.0452226426866,321.586985523642,76.41000366210938,11.218283105664055,1.4968566007865072,349.82244806720513,1,59.90918845751543,351.5600077311198,56.60722918181186,269643.7421672717,31.20280740115063,198.74346538656332
BRK-B2022-04-11,317.9010002983941,322.2558427432031,77.01998901367188,11.308086748671618,1.5005166111417632,350.4169213077233,1,59.63959200158674,351.8966573079427,57.47381119481534,945667.3410905525,32.65248575321387,200.10612071112186
BRK-B2022-04-12,318.68600023057724,322.8598899408113,70.64999389648438,11.39100091878438,1.5113402880145796,350.94619550507,1,59.07210013314277,350.7100016276042,56.59983336066876,550528.3855376951,33.46645843657715,203.45943006456608
BRK-B2022-04-13,319.45033365885416,323.3732989799298,68.79000854492188,11.453675598396563,1.52729722906112,351.23295728522777,1,58.20740617927874,347.39666748046875,56.772414189449364,-366328.0631681271,33.30115962873606,207.86488147610675
BRK-B2022-04-14,320.1497778998481,323.8338855204207,62.949981689453125,11.508884743846087,1.5296532608246698,351.4744854788495,1,57.7484232776987,345.3433329264323,55.88181111463546,-1636786.3903113864,32.47241968405139,216.01168913028354
JPM2021-04-15,,,,,,,0,,149.97193908691406,,,,
JPM2021-04-16,,,,,,,0,,152.23259480794272,,,,
JPM2021-04-19,,,,,,,0,,151.6546376546224,,,,
JPM2021-04-20,,,,,,,0,,148.65591430664062,,,,
JPM2021-04-21,,,,,,,0,,148.0687459309896,,,,
JPM2021-04-22,,,,,,,0,,147.09162394205728,,,,
JPM2021-04-23,,,,,,,0,,148.09498087565103,,,,
JPM2021-04-26,,,,,,,0,,149.88859049479166,,,,
JPM2021-04-27,,,,,,,0,,149.7262166341146,,,,
JPM2021-04-28,,,,,,,0,,150.9147745768229,,-116981217.08232951,,
JPM2021-04-29,,,,,,,0,,153.2736358642578,,-121924517.69411665,,
JPM2021-04-30,,,,,,,0,,152.49838256835938,,-131760406.10268319,,
JPM2021-05-03,,,,,,,0,,152.72210184733072,,-138981214.48401093,,
JPM2021-05-04,,,,,,,0,,153.13457234700522,,-134648001.43126822,,
JPM2021-05-05,,,,,,,0,,155.5077107747396,,-125840357.13890392,,
JPM2021-05-06,,,,,,,0,,158.2281697591146,,-116178681.62309599,,
JPM2021-05-07,,,,,,,0,,158.5869598388672,,-105753731.78395194,,
JPM2021-05-10,,,,,,,0,,160.6904500325521,,-109655467.53430104,,
JPM2021-05-11,,,,,,,0,,158.34593709309897,,-113957606.30059564,,
JPM2021-05-12,,,,,,,0,,157.11829121907553,,-118439334.84725106,,
JPM2021-05-13,,,,,,,0,,159.20813496907553,,-114785112.06911135,,
JPM2021-05-14,,,,,,,0,,162.12738545735678,,-111829693.43388927,,
JPM2021-05-17,,,,,,,0,,162.82193501790366,,-112049495.34212434,,
JPM2021-05-18,,,,,,,0,,162.02111307779947,,-113969358.04023266,,
JPM2021-05-19,,,,,,,0,,158.97802225748697,,-113695552.2424066,,
JPM2021-05-20,,,,,,,0,,159.40701293945312,,-114160785.02465546,,
JPM2021-05-21,,,,,,,0,,160.92854817708334,,-113854287.80238771,,
JPM2021-05-24,,,,,,,0,,161.9446055094401,,-113887783.65969157,,
JPM2021-05-25,,,,,,,0,,161.69857788085938,,-114778239.06350207,,
JPM2021-05-26,,,,,,,0,,160.95541381835938,,-120810550.8433708,,
JPM2021-05-27,,,,,,,0,,162.53125,,-127822189.28155899,,
JPM2021-05-28,,,,,,,0,,162.78881327311197,,-134404179.30884337,,
JPM2021-06-01,,,,,,,0,,164.77385965983072,,-142798554.58804917,15.646696015449795,
JPM2021-06-02,,,,,,,0,,164.9704386393229,,-149144112.0617857,17.21176482512415,
JPM2021-06-03,,,,,,,0,,164.65286254882812,,-150999142.03354073,18.933208777083244,
JPM2021-06-04,,,,,,,0,,164.6706339518229,,-149715087.36652446,20.70765913059774,
JPM2021-06-07,,,,,,,0,,164.59708150227866,,-146359201.88768578,22.39963058717384,
JPM2021-06-08,,,,,,,0,,163.27586873372397,,-140697963.99513507,23.972899008398137,
JPM2021-06-09,,,,,,,0,,161.79956563313803,,-143257832.86037564,25.37078609886104,
JPM2021-06-10,,,,,,,0,,160.6572265625,,-141220549.1984775,26.503134554062658,
JPM2021-06-11,,,,,,,0,,158.85813903808594,,-143074840.1787901,27.27795548553701,
JPM2021-06-14,,,,,,,0,,156.88397216796875,,-147518599.2445345,27.599548695727144,
JPM2021-06-15,,,,,,,0,,154.1270548502604,,-159347668.08753133,27.565466200342335,
JPM2021-06-16,,,,,,,0,,154.37471516927084,,-160315047.24309707,27.408143416279025,
JPM2021-06-17,,,,,,,0,,152.2353261311849,,-165504848.42304182,27.225596287422448,
JPM2021-06-18,,,,,,,0,,147.17040506998697,,-209348034.18481183,27.079480066263933,
JPM2021-06-21,,,,,,,0,,148.9729970296224,,-226836994.49390888,26.871965738198195,
JPM2021-06-22,,,,,,,0,,148.7048136393229,,-226445676.59017634,26.332926865775732,
JPM2021-06-23,,,,,,,0,,149.83394877115884,,-221046071.9657421,25.668853230852285,
JPM2021-06-24,,,,,,,0,,151.02246602376303,,-214576787.9671936,25.32766551947853,
JPM2021-06-25,,,,,,,0,,152.13306681315103,,-202367127.01757312,25.176431448234432,
JPM2021-06-28,,,,,,,0,,152.3674112955729,,-189631778.1512246,24.99397946276636,
JPM2021-06-29,,,,,,,0,,153.4123280843099,,-183081570.90693092,24.854809225323418,
JPM2021-06-30,,,,,,,0,,153.82408142089844,,-174568096.28527546,24.844388073241593,
JPM2021-07-01,,,,,,,0,,155.24801635742188,,-167218947.6629777,24.896982223373186,
JPM2021-07-02,,,,,,,0,,154.82564290364584,,-165265145.79501915,24.973286681727735,
JPM2021-07-06,,,,,,,0,,152.86572774251303,,-159509947.52064657,25.00948180170041,
JPM2021-07-07,,,,,,,0,,152.15790812174478,,-149151780.89047432,24.846352330766468,
JPM2021-07-08,,,,,,,0,,150.20484924316406,,-146124822.89942503,24.465593422509503,
JPM2021-07-09,,,,,,,0,,153.8373006184896,,-135466920.8839016,23.970088946946557,
JPM2021-07-12,,,,,,,0,,156.0230458577474,,-122634649.63520002,23.436641053665326,
JPM2021-07-13,,,,,,,0,,154.51806640625,,-116550064.36211109,22.917982404535728,
JPM2021-07-14,,,,,,,0,,154.12479146321616,,-109849483.67589712,22.465825813697045,
JPM2021-07-15,,,,,,,1,,154.23595682779947,,-103964736.2004323,22.123972791021615,180.66122158811194
JPM2021-07-16,,,,,,,1,,152.09864807128906,,-99990312.91387558,21.94264256234224,186.31345818957757
JPM2021-07-19,,,,,,,0,,146.56024169921875,,-101682609.5759077,21.87555983940802,198.08327794427052
JPM2021-07-20,,,,,,,1,,148.09605407714844,,-96987661.41810179,21.864807170173385,211.36291712057115
JPM2021-07-21,,,,,,,1,,151.64590454101562,,-95099770.88515186,21.896197890070802,234.1015125686945
JPM2021-07-22,,,,,,,1,,150.48158264160156,,-92354548.07211733,21.971799139030573,242.817199695495
JPM2021-07-23,,,,,,,0,,150.2801055908203,,-91847866.87824535,22.065675755786934,250.48783341633725
JPM2021-07-26,,,,,,,0,,150.29031372070312,,-90072443.27464199,22.146373269107244,257.5219526172086
JPM2021-07-27,,,,,,,0,,150.27826436360678,,-88058622.21575737,22.357901260690817,256.3204512527162
JPM2021-07-28,,,,,,,0,,150.8133290608724,,-88648567.89633322,22.336413525514565,263.43715551147284
JPM2021-07-29,,,,,,,0,,151.94834899902344,,-89143953.97349834,21.836479844010263,282.64949069794454
JPM2021-07-30,,,,,,,0,,151.24614969889322,,-90252354.4396534,21.138997790930425,295.96546776283907
JPM2021-08-02,,,,,,,0,,151.26338704427084,,-91126004.86283445,20.452616670115525,-27.744162015589836
JPM2021-08-03,,,,,,,0,,150.9323933919271,,-85745665.64180756,19.81445751108712,-2.1193288715091967
JPM2021-08-04,,,,,,,0,,150.87293497721353,,-85735099.01950932,19.223047812399738,17.294806510288133
JPM2021-08-05,,,,,,,0,,151.97071838378906,,-87080646.56142378,18.672202941532756,33.467464595113526
JPM2021-08-06,,,,,,,0,,155.80291239420572,,-85931453.34813404,18.18367052519232,52.20997367270141
JPM2021-08-09,,,,,,,1,,156.25399271647134,,-84306654.29882002,17.78935346102579,79.89019706702409
JPM2021-08-10,,,,,,,1,,157.4983164469401,,-78893263.25606394,17.48442660147693,106.82802232769664
JPM2021-08-11,,,,,,,1,,159.54950459798178,,-74855473.14951706,17.27060178580465,131.48737245131696
JPM2021-08-12,,,,,,,1,,160.5354766845703,,-74975561.44560814,17.264447114795324,143.43827705110004
JPM2021-08-13,,,,,,,1,,159.54704793294272,,-76933393.05349445,17.508610521535207,152.53053270741944
JPM2021-08-16,,,,,,,1,,157.23042805989584,,-75751875.6014967,18.183495447400105,158.47519923617978
JPM2021-08-17,,,,,,,1,,156.0427042643229,,-73463491.017807,19.280940987526737,164.4714340496803
JPM2021-08-18,,,,,,,1,,155.31518046061197,,-73690833.04075384,20.17264647712627,171.74062334072616
JPM2021-08-19,,,,,,,0,,153.29682413736978,,-74125930.57030058,20.422780687496736,181.48663678021137
JPM2021-08-20,152.75693495008682,152.75693495008682,,,,152.09801451667906,0,,153.27068074544272,,-73375412.10140944,20.242266127745168,196.2692236728488
JPM2021-08-23,152.81580437554254,152.77753113314637,5.298248291015625,,3.2815978291418633,152.04206421494632,0,51.892725392433114,155.3413543701172,48.97644350483636,-73141973.47760391,19.92306389642528,208.58597748089917
JPM2021-08-24,152.8730005900065,152.81858422422764,5.1476593017578125,,3.260060841758235,152.04830754877446,1,52.22114574170187,156.68848164876303,48.72348891849963,-75301661.325418,19.70144612880613,220.2223543483716
JPM2021-08-25,152.97265845404732,152.9287936835638,8.969207763671875,,3.2089535857004408,152.17603230645224,1,53.30131786983636,159.13770548502603,49.72311702801762,-72886145.26231766,19.621831990868177,236.35134619100347
JPM2021-08-26,153.11798570421007,153.0544729770698,13.079452514648438,,3.1990151494152688,152.25952350397543,1,53.57238932335573,161.20906575520834,50.78157364793752,-75334184.0721283,19.558575282741273,246.21752683319414
JPM2021-08-27,153.2637191772461,153.2054132736117,13.116012573242188,,3.1696024278206623,152.41668979519017,1,53.9953418195526,161.44741821289062,51.68115660995368,-76214708.880929,19.34185090282021,254.46567453087073
JPM2021-08-30,153.4153576321072,153.2967741951824,13.6474609375,,3.21086346803195,152.38365130488543,1,53.01480780213586,160.2441151936849,51.962031157822196,-75694697.86720943,18.91925306520151,288.4266303472191
JPM2021-08-31,153.53109978569879,153.3755644134416,10.416793823242188,,3.21329852696452,152.380718964331,1,52.832659972140085,159.20057678222656,50.83205226124024,-82123321.33913279,18.364389484764267,54.0757750071928
JPM2021-09-01,153.64032609727647,153.44766471050195,9.830368041992188,,3.2096785577972184,152.36831215286722,0,52.746634669788364,158.79537455240884,49.99150461927857,-87246447.1811266,17.78893902350721,100.97115729485252
JPM2021-09-02,153.75014055040148,153.53413235970024,9.88330078125,,3.1943516935574907,152.39538324563347,0,52.99563439185865,159.4739786783854,50.92549277889008,-89483985.86810493,17.247378977033534,119.26106019379463
JPM2021-09-03,153.83876529269747,153.5977900496184,7.976226806640625,,3.202987955747748,152.39486453250797,0,52.62804198676113,158.82351684570312,50.19135333345549,-92713514.92920351,16.716845108730148,147.2405423843144
JPM2021-09-07,153.8922654893663,153.65401289611975,4.8150177001953125,,3.2081869042761038,152.44064420110868,0,52.52169982118565,158.83198038736978,50.046994257439096,-95407534.71281576,16.160406090257858,186.86266413865187
JPM2021-09-08,153.95298088921442,153.69369467184035,5.464385986328125,,3.2112248473620264,152.42254976638216,0,52.25096322539803,157.69317626953125,50.201696445544655,-98708139.49529219,15.612837134561351,212.56926489036408
JPM2021-09-09,154.02609202067057,153.74737845405693,6.5800018310546875,,3.1999979725965124,152.4202830555675,0,52.49163086366635,158.34877014160156,50.04616342781502,-97155125.62993431,15.16530321945427,246.8336966282394
JPM2021-09-10,154.05628865559896,153.7604342112265,2.7176971435546875,,3.2342411011892525,152.38068033854165,0,51.79153189613906,157.42713928222656,49.108051092765514,-94682236.51202583,14.84983363843888,268.0845546028545
JPM2021-09-13,154.0916254679362,153.82709371806683,3.1803131103515625,,3.1887418493902615,152.49047834794598,0,52.66370582128974,158.30448404947916,49.095741673737315,-92386241.78089619,14.616968090832394,292.0131525687531
JPM2021-09-14,154.0622085571289,153.83214608290842,-2.64752197265625,,3.2459613538400385,152.54702761024782,0,51.609972456863304,157.21898905436197,47.95884316639738,-89991225.32864952,14.42207693052153,-38.64641347187688
JPM2021-09-15,154.03871070014105,153.86058392977273,-2.11480712890625,,3.220957952668893,152.66416791047223,0,51.9894911348145,156.76202392578125,46.78317048701612,-89054465.18335152,14.260969491632018,10.830489319573417
JPM2021-09-16,154.01466657850477,153.88688732264947,-2.163970947265625,,3.2275969703020553,152.77942171015292,0,51.96301599738318,157.7091318766276,46.61955143817476,-88162658.30669308,14.152758073669409,24.004800945674674
JPM2021-09-17,154.01519368489582,153.90377459421126,0.0474395751953125,,3.2284310922843202,152.8206043061756,0,51.80680934187657,156.88841756184897,46.20426959543698,-106913001.98473215,14.103180248945108,25.31282071177435
JPM2021-09-20,153.97609303792316,153.81854477612077,-3.5190582275390625,,3.321922855160512,152.6357698321779,1,50.05507719587124,151.6919403076172,46.16748860432769,-111046015.4856348,14.103093745043012,10.996480022722778
JPM2021-09-21,153.89332631429036,153.73561874051921,-7.449005126953125,,3.3180859988888103,152.5421373751574,1,50.06230353711961,152.39180501302084,45.835311677579575,-112873898.5974865,14.162451928832292,-7.391426606943014
JPM2021-09-22,153.81529371473525,153.71767591041336,-7.0229339599609375,,3.271903015613479,152.63397578238275,1,51.11150578991624,155.0897420247396,45.84356566457732,-114188275.89468908,14.274032579753815,-11.62307617367452
JPM2021-09-23,153.78754170735678,153.81372961582923,-2.4976806640625,,3.1915434313239217,152.97120457464086,1,52.910969244240334,159.15604146321616,45.95278359929954,-107457883.64808369,14.441448405237892,1.2528317238530349
JPM2021-09-24,153.8051984998915,153.94776731808264,1.589111328125,,3.15830477725257,153.33973077161554,0,53.52155228844444,161.4408162434896,46.927779626448554,-100256381.9751687,14.727399183089119,24.44991025146154
JPM2021-09-27,153.87922956678602,154.1637915688399,6.6627960205078125,,3.100315960960608,153.8491415319571,1,54.7776213178392,165.26228841145834,48.15488246079479,-94915072.1967783,15.114695457903132,60.65216607761403
JPM2021-09-28,153.94648623996312,154.3556672381288,6.0531005859375,,3.12015581927847,154.30901752327532,1,54.43779197191419,165.95138041178384,48.31997145175171,-94834768.22003603,15.429633796507762,92.013371753552
JPM2021-09-29,153.99249725341798,154.54052360828155,4.1409912109375,,3.115250045101607,154.79854357373583,1,54.388508088690024,164.90220642089844,47.48081538195808,-94704033.57990694,15.453545306890526,115.29491165082483
JPM2021-09-30,154.0043434990777,154.67259974420872,1.066162109375,,3.1523976788312833,155.20721309601316,1,53.53642143251022,163.44332885742188,46.44455884933637,-94695577.6610403,15.471769750254971,129.40636388364476
JPM2021-10-01,154.07199079725478,154.87592713382347,6.0882568359375,,3.105738163210512,155.72596151983052,1,54.63048703334235,165.27466837565103,47.55094669552463,-89179070.81491423,15.99576956677298,144.8098250456001
JPM2021-10-04,154.13789299858942,155.07090536216663,5.9311981201171875,,3.1187559686508015,156.23209859361287,1,54.5625005921466,166.63914489746094,48.819110870487656,-87090058.7760477,16.90981782725026,152.54563235027362
JPM2021-10-05,154.206201171875,155.32036850303075,6.147735595703125,,3.0772279730231515,156.90538896833147,1,55.412329965098486,167.74382527669272,48.676057177184965,-82789824.24027729,17.494482645858994,158.354481245952
JPM2021-10-06,154.27964850531683,155.57215607177423,6.610260009765625,,3.057208133312837,157.58731858995225,1,55.52407536796367,167.292236328125,47.782335269609064,-74884167.46305943,17.57788662744373,167.73000456690812
JPM2021-10-07,154.3452141655816,155.84161393862914,5.900909423828125,,3.035556905848319,158.3497811490945,1,55.856586516338005,169.62749226888022,47.833803905010576,-73709851.52735615,17.41109925783277,182.31457901858155
JPM2021-10-08,154.41209682888456,156.1079686739237,6.019439697265625,,3.0227393311604343,159.1137437496721,1,55.89709392272386,169.53358459472656,46.93922205932662,-72556077.56478357,17.356654631204968,190.37444197342484
JPM2021-10-11,154.43853793674046,156.290832740242,2.37969970703125,,3.0860086239793536,159.72126945896173,1,54.504193537133204,167.39276123046875,46.98325374230906,-72609106.72177649,17.599363069261813,193.55852743231983
JPM2021-10-12,154.4480197482639,156.44191922824405,0.853363037109375,,3.090743819313611,160.27769462762444,1,54.017508407738326,164.87509155273438,45.986473855845325,-77108401.48103094,18.12058394119955,203.31582648480745
JPM2021-10-13,154.41815185546875,156.49513262239492,-2.6881103515625,,3.172813813779144,160.62853649544627,1,52.40565869292109,161.62437947591147,45.346507457219,-84407426.67278385,18.836286870106626,209.61245985152405
JPM2021-10-14,154.42251569959853,156.60074188352704,0.3927459716796875,,3.1256062198235584,161.07358037741338,1,53.20558094821865,161.7901153564453,46.5247478677563,-81516229.98059225,19.64977699467125,216.1513129042811
JPM2021-10-15,154.48362664116755,156.7721251748918,5.4999847412109375,,3.0722960690720766,161.6091276772002,1,54.19524363217937,165.2362263997396,47.74667696681104,-76687398.9220705,20.48937652518178,227.6938246628896
JPM2021-10-18,154.57160220676,156.938440611467,7.9178009033203125,,3.0677269904902738,162.08301286895343,1,54.173104845311535,166.28649393717447,48.87753210847548,-76463649.14279985,21.31505765702502,231.94293605867915
JPM2021-10-19,154.68291609022353,157.14490723800927,10.01824951171875,,3.0260829419753033,162.6358402610844,1,54.801691610456004,167.18755594889322,49.85700936485015,-72595856.31875324,22.424133718255945,234.33694544000429
JPM2021-10-20,154.8485895792643,157.3960636728753,14.910614013671875,,2.9826052873364763,163.2202916742681,1,55.4953922265477,168.9675089518229,51.12892693283722,-65319006.38806152,23.981519188085585,228.10526240151853
JPM2021-10-21,155.02546929253472,157.61264107991892,15.919174194335938,,2.991101106610165,163.6842297937116,1,54.99157534773178,169.08677673339844,52.63178909325512,-61970630.153671265,25.448140157113578,227.6075223479325
JPM2021-10-22,155.21553497314454,157.8739030569571,17.105911254882812,,2.95033280689723,164.25846711881866,1,55.683830752129104,170.43001810709634,51.970136781398104,-58242263.79382038,25.963371307930853,226.32617133642952
JPM2021-10-25,155.44525977240667,158.11120636588728,20.67523193359375,,2.954680479738037,164.6862044636001,1,55.366565172889196,170.7037353515625,53.84927336229737,-59369942.28779936,25.720310430402556,230.1315088927502
JPM2021-10-26,155.72163611518013,158.3532697765872,24.873870849609375,,2.9390978146121927,165.0354187086243,1,55.506945867034396,170.7183634440104,56.334687624707115,-60685121.96447325,25.01829586526343,230.43301596767685
JPM2021-10-27,155.93167504204644,158.5125933702036,18.90350341796875,,2.9908092174757583,165.26682594308633,1,54.169822540078435,167.88082885742188,55.020819665887934,-62079833.89655781,24.167872021112377,197.27128351284017
JPM2021-10-28,156.17183583577474,158.7232815921926,21.614471435546875,,2.9460933335481676,165.5887394608159,1,54.94758721704962,168.8563028971354,56.0762083311814,-59051766.197057724,23.217582698865268,155.17549541717918
JPM2021-10-29,156.39698350694445,158.91914676807247,20.263290405273438,,2.948866555564195,165.89426683884693,1,54.77296783355104,169.7550506591797,55.93345514389683,-58224254.03154564,22.13215515213602,149.782669166291
JPM2021-11-01,156.60608283148872,159.10875543124413,18.818939208984375,,2.948781721267475,166.211190658029,1,54.73928219075742,169.62877909342447,54.92791463701497,-57044455.54716015,20.970877962730267,151.75931245885462
JPM2021-11-02,156.80584123399524,159.3087269271749,17.978256225585938,,2.931927820717505,166.57659972101195,0,54.94786670540906,169.60581970214844,53.8459943043052,-54832835.119626045,19.851258993597565,164.5373692271422
JPM2021-11-03,157.0032235039605,159.50560429886042,17.764404296875,,2.917629360551794,166.93749272645758,0,54.9666559139691,169.5155487060547,52.74012728460965,-54002410.14255428,18.895955994948146,189.59053853104726
JPM2021-11-04,157.17810567220053,159.6495774181291,15.739395141601562,,2.94843856115374,167.1846398881067,1,54.11441319551109,167.5821278889974,51.5421085491902,-52511829.53857994,18.167297174920158,222.18775204796805
JPM2021-11-05,157.33518727620444,159.78518187219495,14.137344360351562,,2.9468700492013897,167.44024422334664,0,54.02366463099111,167.773193359375,51.36128321102284,-52677885.90797424,17.64290238482922,239.97191913443845
JPM2021-11-08,157.48665517171224,159.93970891037475,13.632110595703125,,2.9306899795099457,167.7624276521005,0,54.34946713257701,168.82538859049478,51.19317256221289,-53599517.3954134,17.234397320615308,263.2145955905787
JPM2021-11-09,157.62572428385417,160.06308116206552,12.516220092773438,,2.9327872409327256,168.01614598983375,0,53.86032257209805,166.87438456217447,51.33513743514929,-54492767.83580208,16.893890734605478,282.7637934135419
JPM2021-11-10,157.79159189860027,160.18027198645694,14.928085327148438,,2.9257889331728046,168.1966880826286,0,53.79911638344215,167.14508565266928,52.45989148567678,-56189597.400639534,16.629745296900996,307.63859721565166
JPM2021-11-11,157.95538838704428,160.29467054706538,14.741683959960938,,2.9155204516125877,168.36978617797402,0,53.79525679548013,166.98846435546875,52.76328143581417,-56774783.4869051,16.449178066005107,-16.974839492576393
JPM2021-11-12,158.1398418850369,160.3902903258859,16.600814819335938,,2.91197468103422,168.44197690262754,0,53.50384737862003,166.03512573242188,53.22066907353279,-57181095.411338806,16.352993287332673,-7.285680381811233
JPM2021-11-15,158.26836886935763,160.4773022905213,11.567428588867188,,2.906066095389019,168.5943400437724,0,53.38686032259603,166.04644266764322,52.905326713912324,-58024827.56479454,16.351031512045495,-5.728346556853467
JPM2021-11-16,158.35943705240885,160.536378458737,8.196136474609375,,2.9131580934339287,168.7350761441521,1,52.91885824957981,165.11842346191406,51.37438548391676,-62374854.553050995,16.404036028685653,-7.1252836761856315
JPM2021-11-17,158.4663579305013,160.57485539057623,9.622879028320312,,2.9127742789858786,168.78019978170428,1,52.573203774351754,163.74569193522134,52.0218775848852,-64842159.32304764,16.45187546491427,-9.93967122134211
JPM2021-11-18,158.56348639594185,160.58169242708573,8.741561889648438,,2.923195399591766,168.7454757709061,1,52.02494096394008,162.76531473795572,52.34874943282078,-66319777.79891777,16.519116026576285,-11.02110947554337
JPM2021-11-19,158.63355662027996,160.54218698794733,6.3063201904296875,,2.9475920694590827,168.61988753434065,1,51.21478002434707,160.11473083496094,51.08897299066285,-66717196.97215748,16.672434681408077,-11.615770015402177
JPM2021-11-22,158.77992045084636,160.57793421707126,13.172744750976562,,2.9033103432378184,168.56024532108518,1,52.42130941133606,163.71289571126303,52.604191532632946,-67987451.0630331,16.956542794702457,-8.670100320878191
JPM2021-11-23,159.02320709228516,160.69812266920295,21.895797729492188,,2.846769159644264,168.55278775281522,1,53.74668691511968,166.6588338216146,54.424618210143514,-64590073.058039665,17.51001104410864,-1.965640527351752
JPM2021-11-24,159.22216118706598,160.7870437932529,17.905868530273438,,2.860282337468793,168.53207692948598,1,53.24292775025362,166.8746795654297,54.216195273092005,-63856768.470498085,18.42746906582218,8.863044921782603
JPM2021-11-26,159.3316397772895,160.76492837441938,9.853073120117188,,2.9575581585762842,168.34995256547379,1,51.38695054856534,160.41693115234375,52.82821628756953,-59910885.29662228,19.689409347082783,10.348324499876128
JPM2021-11-29,159.45447675916884,160.72811835809887,11.055328369140625,,2.9723098000891213,168.0883510976193,1,51.13609302938269,161.2300262451172,53.98577735596209,-57835195.00100136,20.804919776464235,11.22119031114994
JPM2021-11-30,159.55416141086155,160.64007046202886,8.97161865234375,,3.0002879127828406,167.7088144751841,1,50.2850142456575,158.54731241861978,53.42567652559824,-65818307.910227776,21.163093958980127,11.304114283379477
JPM2021-12-01,159.63253343370226,160.5335726130823,7.0534820556640625,,3.031315284250852,167.3041752816411,1,49.95571001892854,158.9548085530599,53.647607968657994,-69858462.58836079,21.200463652716383,8.113904341067041
JPM2021-12-02,159.74948425292968,160.50141405623143,10.52557373046875,,2.9879773372331333,167.033207149296,1,51.099475650129776,160.37345377604166,54.89113925862318,-68785832.41440487,21.927620417539643,4.663400593742779
JPM2021-12-03,159.83169674343532,160.40663797088243,7.3991241455078125,,3.0422934633900276,166.6340317014664,1,50.08145202480072,158.40303548177084,53.74474778501146,-67869730.97304535,21.905077005136732,2.254773887121189
JPM2021-12-06,159.9202438354492,160.35449837809432,7.96923828125,,3.018507729039348,166.33842695187298,1,50.71728989703932,160.0347646077474,53.87102544227512,-68106317.4840765,21.41387721135136,0.3239950905916089
JPM2021-12-07,160.04850887722438,160.3557689135045,11.543853759765625,,2.9778151448355787,166.11434064220012,1,51.52203310704382,161.65410359700522,54.88388028785363,-67248221.37774086,20.640099958733117,4.146901054909222
JPM2021-12-08,160.16302931043836,160.3166750000123,10.306838989257812,,3.000530515361978,165.7882769387866,1,50.87369334350015,160.67233276367188,53.74475841663512,-68336113.21920776,20.750949422191667,7.74420493626161
JPM2021-12-09,160.25606435139974,160.27301889595984,8.373153686523438,,2.988326649101137,165.4813690297333,1,50.78683209680346,159.30343627929688,53.66920159259628,-67127478.34377193,20.637895373112812,12.409272470931228
JPM2021-12-10,160.36006435818143,160.21644280511885,9.360000610351562,,2.9906989957684647,165.10475862570587,1,50.56332962491006,159.50960286458334,54.71548879310362,-67528848.54545784,20.11765504905385,16.645145109133352
JPM2021-12-13,160.42241821289062,160.11990571329102,5.611846923828125,,3.0109495378013222,164.68097008785483,1,49.90401830304251,157.63133239746094,53.62062478611955,-69849356.06128883,19.421543097992004,19.543795091324125
JPM2021-12-14,160.4506318834093,160.05173107332257,2.5392303466796875,,2.9907025199552137,164.40007294781768,1,50.321186343220944,158.40265401204428,53.594301961795054,-69074340.56871223,18.781867115481575,23.109119552090583
JPM2021-12-15,160.4676515367296,159.95924797280998,1.531768798828125,,2.9999471559656135,164.0622831873259,1,49.90786532126098,157.6812540690104,52.371077294935354,-72310060.36100197,18.371401385757586,31.498850871180426
JPM2021-12-16,160.49071841769748,159.92236286004047,2.076019287109375,,2.9628867229844005,163.871972972977,1,50.75682148192501,159.60032653808594,52.91009503266173,-74948501.24326229,18.160884807757576,42.48748832194683
JPM2021-12-17,160.45306176079643,159.80713318930984,-3.38909912109375,,3.0283572308639926,163.56412328177467,1,49.503114564484925,156.41313680013022,51.0028131461992,-80279430.28532696,17.93837966425404,50.086915065073555
JPM2021-12-20,160.37762196858725,159.63328082440054,-6.789581298828125,,3.070488809554517,163.1508570744441,1,48.565899039591116,152.8122812906901,49.82138224927885,-79790325.7206726,17.663612665343237,39.67565545412195
JPM2021-12-21,160.34547949896918,159.50987488423516,-2.892822265625,,3.032662420573562,162.79584675510577,1,49.30585723746584,155.42943318684897,50.82336231636576,-79613695.84415531,17.38055900860187,-29.44758440831862
JPM2021-12-22,160.3314675225152,159.40240969425713,-1.261077880859375,,3.0091497039162047,162.44638032831696,1,49.5142418364696,155.64007059733072,51.614051962588434,-76194120.16636086,17.094058123781878,-33.9778275061642
